    30     -1     19 1.000000E-01 1.018090E+00 4.514472E-01 2.402500E+01 0.000000E+00
    31     -1     93 1.000000E-01 0.000000E+00 2.010000E-01 9.340000E-01 0.000000E+00
    32     -1     59 1.000000E-01 5.170218E-02 1.492978E-01 2.668000E+00 0.000000E+00
    33     -1     41 1.000000E-01 2.342237E+00 1.103639E+00 5.756000E+00 0.000000E+00
    34     -1     87 1.000000E-01 0.000000E+00 2.010000E-01 1.150000E+00 0.000000E+00
    35     -1     56 1.000000E-01 6.874538E-02 1.322546E-01 3.039000E+00 0.000000E+00
    36     -1     90 1.000000E-01 4.646939E-02 1.545306E-01 7.420000E-01 0.000000E+00
    37     -1     96 1.000000E-01 1.005348E-01 1.004652E-01 2.480000E-01 0.000000E+00
    38      7     52 2.411175E+00 1.140529E+00 1.749347E+00 6.234000E+00 0.000000E+00
    39      7     49 2.580674E+00 1.768795E+00 2.142276E+00 8.700000E+00 0.000000E+00
    40      3     62 1.939008E+00 8.166029E-01 1.357241E+00 1.337700E+01 0.000000E+00
    41      9     10 2.566140E+00 3.594844E+00 3.034514E+00 4.241000E+00 0.000000E+00
    42      4     26 2.344440E+00 1.537262E+00 1.911883E+00 4.995000E+00 0.000000E+00
    43     17     19 2.037621E+00 2.604440E+00 2.286388E+00 8.380000E-01 0.000000E+00
    44     17     41 2.183334E+00 2.517084E+00 2.315132E+00 4.844000E+00 0.000000E+00
    45     20     49 1.680370E+00 8.747852E-01 1.258509E+00 6.179000E+00 0.000000E+00
    46      6     10 1.712936E+00 1.152177E+00 1.411175E+00 2.569300E+01 0.000000E+00
    47      3     63 3.550782E+00 1.286792E+00 2.382686E+00 2.771000E+00 0.000000E+00
    48      3     20 3.091069E+00 1.662673E+00 2.341395E+00 4.745000E+00 0.000000E+00
    49     20     45 1.916322E+00 2.038330E+00 1.947813E+00 3.943000E+00 0.000000E+00
    50     10     26 3.569511E+00 1.718766E+00 2.604674E+00 1.131400E+01 0.000000E+00
    51     36     58 1.514303E+00 2.032547E+00 1.746956E+00 1.759000E+00 0.000000E+00
    52      3     34 3.715413E+00 1.771449E+00 2.702484E+00 4.917000E+00 0.000000E+00
    53      3     54 2.611250E+00 1.211175E+00 1.882687E+00 1.496400E+01 0.000000E+00
    54     17     28 2.030566E+00 1.142674E+00 1.562939E+00 8.795000E+00 0.000000E+00
    55      4      9 2.117344E+00 2.909181E+00 2.475751E+00 9.422000E+00 0.000000E+00
    56     86     92 9.717921E-01 8.288110E-01 8.868642E-01 6.460000E-01 0.000000E+00
    57      4     59 2.452910E+00 7.755407E-01 1.590133E+00 2.753000E+00 0.000000E+00
    58      4     93 3.017529E+00 6.121182E-01 1.787737E+00 1.946000E+00 0.000000E+00
    59      4     87 3.098718E+00 1.766071E+00 2.396090E+00 7.890000E-01 0.000000E+00
    60     59     90 1.315848E+00 9.646739E-01 1.123242E+00 2.610000E-01 0.000000E+00
    61     35     63 2.028482E+00 1.097745E+00 1.539784E+00 2.706000E+00 0.000000E+00
    62      3     28 3.031487E+00 2.444585E+00 2.697170E+00 1.270000E+00 0.000000E+00
    63     28     36 1.848604E+00 3.373322E+00 2.571993E+00 6.620000E-01 0.000000E+00
    64     19     93 2.655201E+00 1.017063E+00 1.808727E+00 1.934000E+00 0.000000E+00
    65      7     43 2.699773E+00 1.535550E+00 2.086054E+00 1.177000E+00 0.000000E+00
    66     35     57 1.813773E+00 1.193706E+00 1.481295E+00 1.457000E+00 0.000000E+00
    67     30     63 2.637487E+00 1.245987E+00 1.912756E+00 2.571000E+00 0.000000E+00
    68      9     39 3.412534E+00 2.560775E+00 2.942078E+00 2.699000E+00 0.000000E+00
    69     54     92 1.726367E+00 8.391855E-01 1.263630E+00 9.570000E-01 0.000000E+00
    70     19     36 2.810053E+00 3.481922E+00 3.099032E+00 1.977000E+00 0.000000E+00
    71      6     58 2.925443E+00 1.727488E+00 2.291742E+00 3.029000E+00 0.000000E+00
    72      9     26 1.968693E+00 2.322124E+00 2.113387E+00 8.440000E+00 0.000000E+00
    73     33     40 1.169271E+00 1.903050E+00 1.513232E+00 1.706600E+01 0.000000E+00
    74     10     40 2.145893E+00 3.104343E+00 2.585937E+00 3.033000E+00 0.000000E+00
    75     41     86 2.224918E+00 7.203860E-01 1.450672E+00 1.961000E+00 0.000000E+00
    76     43     57 2.335804E+00 1.937253E+00 2.104640E+00 8.610000E-01 0.000000E+00
    77     20     30 2.042307E+00 2.280937E+00 2.129359E+00 5.466000E+00 0.000000E+00
    78      6     52 2.275522E+00 2.667541E+00 2.434643E+00 1.119800E+01 0.000000E+00
    79      3     30 2.879094E+00 2.615752E+00 2.706416E+00 9.362000E+00 0.000000E+00
    80     26     36 1.627705E+00 1.127132E+00 1.356860E+00 1.888300E+01 0.000000E+00
    81     28     45 2.542119E+00 1.773062E+00 2.125388E+00 1.324000E+00 0.000000E+00
    82     47     96 1.910339E+00 6.561764E-01 1.264104E+00 3.280000E-01 0.000000E+00
    83     16     43 2.447915E+00 1.909225E+00 2.146054E+00 1.051300E+01 0.000000E+00
    84     16     57 2.098909E+00 1.438257E+00 1.742186E+00 4.886000E+00 0.000000E+00
    85     62     82 1.950676E+00 6.605283E-01 1.286116E+00 2.377000E+00 0.000000E+00
    86     34     62 1.770385E+00 1.249295E+00 1.487305E+00 2.332000E+00 0.000000E+00
    87     52     60 2.791151E+00 1.521006E+00 2.123898E+00 4.804000E+00 0.000000E+00
    88     13     91 3.678483E+00 1.140607E+00 2.373582E+00 1.703000E+00 0.000000E+00
    89      4     12 1.319083E+00 1.529109E+00 1.402841E+00 4.426700E+01 0.000000E+00
    90     22     56 2.489826E+00 1.689181E+00 2.058317E+00 2.233000E+00 0.000000E+00
    91     33     60 1.367554E+00 1.028615E+00 1.180203E+00 7.247000E+00 0.000000E+00
    92     42     90 2.108958E+00 1.096574E+00 1.578844E+00 8.360000E-01 0.000000E+00
    93     39     40 1.846057E+00 1.364438E+00 1.581288E+00 2.459000E+01 0.000000E+00
    94     55     58 2.874595E+00 1.398773E+00 2.104793E+00 3.514000E+00 0.000000E+00
    95     13     86 2.720406E+00 8.329873E-01 1.750179E+00 2.675000E+00 0.000000E+00
    96     12     93 4.077128E+00 1.119751E+00 2.559657E+00 2.170000E-01 0.000000E+00
    97      6     49 3.543790E+00 2.190085E+00 2.824147E+00 5.069000E+00 0.000000E+00
    98     17     54 2.798049E+00 1.479596E+00 2.106900E+00 1.669000E+00 0.000000E+00
    99     46     87 2.704965E+00 1.309055E+00 1.977054E+00 7.760000E-01 0.000000E+00
   100     35     82 2.369830E+00 9.389123E-01 1.629679E+00 1.632000E+00 0.000000E+00
   101     10     39 1.968883E+00 1.686749E+00 1.800535E+00 3.789000E+00 0.000000E+00
   102     42     59 1.963901E+00 1.466130E+00 1.689418E+00 1.924000E+00 0.000000E+00
   103      7     21 2.198613E+00 1.676204E+00 1.908492E+00 1.492200E+01 0.000000E+00
   104     22     41 2.196072E+00 4.084625E-01 1.282830E+00 1.776800E+01 0.000000E+00
   105     41     47 1.353109E+00 1.020832E+00 1.169255E+00 1.016700E+01 0.000000E+00
   106     16     30 2.895375E+00 1.914073E+00 2.368832E+00 5.237000E+00 0.000000E+00
   107      6     60 2.108844E+00 1.333364E+00 1.695416E+00 7.606000E+00 0.000000E+00
   108     40     60 2.097901E+00 8.941574E-01 1.473700E+00 7.908000E+00 0.000000E+00
   109     25     36 2.389517E+00 2.216430E+00 2.268601E+00 3.560000E+00 0.000000E+00
   110     17     24 1.981455E+00 4.176285E+00 3.032916E+00 1.189400E+01 0.000000E+00
   111     23     28 1.937364E+00 1.962854E+00 1.921003E+00 4.905000E+00 0.000000E+00
   112     24     41 2.983254E+00 2.125269E+00 2.516138E+00 8.880000E+00 0.000000E+00
   113      8     35 2.455700E+00 1.476307E+00 1.936660E+00 1.908200E+01 0.000000E+00
   114     62     80 1.562522E+00 1.002404E+00 1.263322E+00 3.726000E+00 0.000000E+00
   115      3     45 1.911750E+00 1.656593E+00 1.757542E+00 5.715000E+00 0.000000E+00
   116     36     55 1.714613E+00 1.945279E+00 1.802633E+00 6.439000E+00 0.000000E+00
   117     13     54 2.982917E+00 1.396061E+00 2.156810E+00 1.297300E+01 0.000000E+00
   118     19     25 2.421175E+00 1.882937E+00 2.119936E+00 1.585200E+01 0.000000E+00
   119     80     82 7.929629E-01 7.009182E-01 7.357922E-01 2.562000E+00 0.000000E+00
   120      6     55 2.832736E+00 2.871131E+00 2.809368E+00 5.397000E+00 0.000000E+00
   121     23     36 2.217670E+00 2.437072E+00 2.292634E+00 2.770000E+00 0.000000E+00
   122     12     19 3.703670E+00 3.523984E+00 3.559889E+00 6.838000E+00 0.000000E+00
   123     19     27 3.126910E+00 2.791444E+00 2.915010E+00 8.188000E+00 0.000000E+00
   124     45     55 1.887954E+00 3.212268E+00 2.512050E+00 2.300000E+00 0.000000E+00
   125     19     24 2.317377E+00 3.209786E+00 2.722334E+00 5.314000E+00 0.000000E+00
   126     24     47 1.787874E+00 8.635905E-01 1.305945E+00 1.582000E+01 0.000000E+00
   127      6      7 4.039891E+00 3.200166E+00 3.565998E+00 5.823000E+00 0.000000E+00
   128      8     30 1.678269E+00 1.049899E+00 1.343725E+00 2.803200E+01 0.000000E+00
   129     17     23 3.502281E+00 1.573764E+00 2.500141E+00 7.761000E+00 0.000000E+00
   130     12     46 3.086913E+00 2.234185E+00 2.620840E+00 1.409000E+01 0.000000E+00
   131     13     34 3.001111E+00 3.046095E+00 2.978475E+00 4.900000E+00 0.000000E+00
   132     10     29 1.788924E+00 1.337926E+00 1.540091E+00 8.219000E+00 0.000000E+00
   133      6     29 2.318106E+00 1.495033E+00 1.878113E+00 9.005000E+00 0.000000E+00
   134     13     41 2.385337E+00 1.436059E+00 1.882180E+00 8.548000E+00 0.000000E+00
   135     22     47 1.949369E+00 1.443776E+00 1.671251E+00 1.129100E+01 0.000000E+00
   136     16     21 3.627298E+00 1.969660E+00 2.756711E+00 2.366000E+00 0.000000E+00
   137     23     45 2.604563E+00 1.386412E+00 1.965704E+00 4.860000E+00 0.000000E+00
   138     34     69 2.982915E+00 7.769919E-01 1.851894E+00 4.844000E+00 0.000000E+00
   139     26     44 3.290614E+00 1.056154E+00 2.140945E+00 1.823900E+01 0.000000E+00
   140     20     37 2.975456E+00 2.360759E+00 2.628285E+00 1.121000E+00 0.000000E+00
   141     20     75 3.005790E+00 1.978297E+00 2.454849E+00 1.108000E+00 0.000000E+00
   142     39     64 2.547444E+00 9.846758E-01 1.739701E+00 6.619000E+00 0.000000E+00
   143      9     64 2.820812E+00 1.135710E+00 1.948734E+00 5.965000E+00 0.000000E+00
   144     34     66 2.607515E+00 1.424088E+00 1.985715E+00 1.747000E+00 0.000000E+00
   145     17     65 3.322890E+00 2.035777E+00 2.639343E+00 4.368000E+00 0.000000E+00
   146      8     16 1.258797E+00 1.254432E+00 1.237859E+00 3.118200E+01 0.000000E+00
   147     45     75 2.442083E+00 1.590916E+00 1.986403E+00 1.801000E+00 0.000000E+00
   148     26     29 3.368300E+00 1.727914E+00 2.510076E+00 8.703000E+00 0.000000E+00
   149     27     46 2.910763E+00 1.822386E+00 2.331252E+00 1.451000E+01 0.000000E+00
   150     30     37 1.532706E+00 1.480875E+00 1.484301E+00 1.741600E+01 0.000000E+00
   151      6     75 3.459825E+00 1.008753E+00 2.200941E+00 3.463000E+00 0.000000E+00
   152     55     75 2.741057E+00 1.135699E+00 1.909447E+00 3.017000E+00 0.000000E+00
   153     45     51 1.253427E+00 9.191924E-01 1.070096E+00 9.709000E+00 0.000000E+00
   154     12     42 3.038805E+00 2.324837E+00 2.641794E+00 1.396300E+01 0.000000E+00
   155     19     46 3.876231E+00 2.759320E+00 3.268257E+00 4.210000E-01 0.000000E+00
   156      3     51 2.019777E+00 1.462550E+00 1.715176E+00 5.560000E+00 0.000000E+00
   157     32     33 2.956570E+00 2.615552E+00 2.744478E+00 3.660000E-01 0.000000E+00
   158     32     60 2.398379E+00 1.696544E+00 2.016902E+00 1.962000E+00 0.000000E+00
   159     26     55 3.281952E+00 1.345759E+00 2.279320E+00 6.582000E+00 0.000000E+00
   160     12     44 2.176634E+00 1.638475E+00 1.879084E+00 1.590600E+01 0.000000E+00
   161     13     69 3.210230E+00 7.122185E-01 1.931952E+00 8.155000E+00 0.000000E+00
   162     32     52 2.454094E+00 2.741946E+00 2.559243E+00 5.373000E+00 0.000000E+00
   163     23     55 2.891890E+00 2.172777E+00 2.494538E+00 2.437000E+00 0.000000E+00
   164     66     69 1.126518E+00 6.141588E-01 8.573483E-01 4.351000E+00 0.000000E+00
   165     13     22 2.452868E+00 1.740478E+00 2.065380E+00 1.417200E+01 0.000000E+00
   166     23     25 1.891249E+00 2.414580E+00 2.120782E+00 1.287400E+01 0.000000E+00
   167      6     74 4.055167E+00 8.521058E-01 2.417015E+00 7.439000E+00 0.000000E+00
   168     21     37 1.928960E+00 1.780820E+00 1.827205E+00 4.944000E+00 0.000000E+00
   169      9     12 2.902337E+00 3.605635E+00 3.205419E+00 1.133600E+01 0.000000E+00
   170     52     84 3.061578E+00 8.751154E-01 1.938968E+00 2.919000E+00 0.000000E+00
   171      3     61 2.230948E+00 9.116756E-01 1.547859E+00 4.784000E+00 0.000000E+00
   172     62     66 2.053719E+00 1.490667E+00 1.745743E+00 1.381000E+00 0.000000E+00
   173     54     79 2.139313E+00 1.009185E+00 1.550753E+00 3.122000E+00 0.000000E+00
   174     54     65 2.219149E+00 1.898461E+00 2.028077E+00 3.266000E+00 0.000000E+00
   175     24     25 3.726945E+00 2.902854E+00 3.265423E+00 2.350000E+00 0.000000E+00
   176     42     46 1.978679E+00 1.885127E+00 1.903069E+00 3.441000E+00 0.000000E+00
   177     14     26 2.924652E+00 3.299905E+00 3.065826E+00 1.472700E+01 0.000000E+00
   178      9     14 2.603310E+00 3.133128E+00 2.825409E+00 4.866000E+00 0.000000E+00
   179      8     80 3.422808E+00 9.364495E-01 2.147097E+00 4.412000E+00 0.000000E+00
   180      3     79 2.305056E+00 1.104783E+00 1.679473E+00 1.633000E+00 0.000000E+00
   181     23     65 1.669290E+00 1.002663E+00 1.316037E+00 6.630000E+00 0.000000E+00
   182      5     60 2.815181E+00 1.402192E+00 2.077214E+00 2.878000E+00 0.000000E+00
   183     29     39 2.093027E+00 2.478582E+00 2.251688E+00 4.289000E+00 0.000000E+00
   184      3     76 2.869111E+00 7.663978E-01 1.790624E+00 5.111000E+00 0.000000E+00
   185      5      6 3.417700E+00 2.395203E+00 2.863072E+00 2.209000E+00 0.000000E+00
   186     30     61 2.005593E+00 9.141517E-01 1.438083E+00 5.618000E+00 0.000000E+00
   187     25     44 1.163300E+00 1.835916E+00 1.477226E+00 1.641600E+01 0.000000E+00
   188      2      6 3.277894E+00 3.318372E+00 3.248907E+00 6.029000E+00 0.000000E+00
   189      5     40 2.518197E+00 1.711783E+00 2.083423E+00 2.836000E+00 0.000000E+00
   190     23     51 2.346726E+00 1.644990E+00 1.966069E+00 5.999000E+00 0.000000E+00
   191      2     74 3.292907E+00 7.933264E-01 2.012623E+00 4.439000E+00 0.000000E+00
   192      2     75 2.373397E+00 9.123294E-01 1.618343E+00 9.070000E+00 0.000000E+00
   193     14     29 2.801357E+00 1.955068E+00 2.342717E+00 7.617000E+00 0.000000E+00
   194     24     31 2.987216E+00 2.195677E+00 2.552768E+00 8.374000E+00 0.000000E+00
   195     61     76 7.338456E-01 6.840020E-01 6.983429E-01 4.079000E+00 0.000000E+00
   196     29     55 1.923486E+00 1.621950E+00 1.746260E+00 3.408000E+00 0.000000E+00
   197     24     27 2.580875E+00 2.790563E+00 2.645634E+00 1.210000E+00 0.000000E+00
   198     14     64 2.819432E+00 9.217603E-01 1.842677E+00 4.382000E+00 0.000000E+00
   199     21     74 2.618554E+00 1.219621E+00 1.890444E+00 2.748000E+00 0.000000E+00
   200     13     18 1.818364E+00 1.169616E+00 1.471691E+00 1.482100E+01 0.000000E+00
   201      1     21 2.121869E+00 1.300968E+00 1.685875E+00 1.503200E+01 0.000000E+00
   202      1     37 1.945837E+00 9.019958E-01 1.402664E+00 1.550400E+01 0.000000E+00
   203     31     65 2.694130E+00 2.006812E+00 2.315389E+00 1.305000E+00 0.000000E+00
   204     13     31 2.405100E+00 2.032999E+00 2.185929E+00 6.235000E+00 0.000000E+00
   205     38     99 3.421148E+00 7.191790E-01 2.039266E+00 2.010000E-01 0.000000E+00
   206     71     79 7.443453E-01 7.133364E-01 7.179626E-01 2.746000E+00 0.000000E+00
   207     65     71 6.626726E-01 9.007188E-01 7.700286E-01 3.938000E+00 0.000000E+00
   208     16     95 2.276357E+00 1.085701E+00 1.655939E+00 9.330000E-01 0.000000E+00
   209     74     84 1.087605E+00 7.909770E-01 9.252716E-01 1.612000E+00 0.000000E+00
   210     15     55 2.312946E+00 9.540984E-01 1.609141E+00 5.123000E+00 0.000000E+00
   211      2     37 3.449210E+00 1.897805E+00 2.633605E+00 2.000000E+00 0.000000E+00
   212      5     29 2.292910E+00 2.538705E+00 2.379751E+00 1.395200E+01 0.000000E+00
   213      8     76 3.262575E+00 9.648161E-01 2.082148E+00 2.376000E+00 0.000000E+00
   214      2     51 3.664121E+00 2.399723E+00 2.986670E+00 1.979000E+00 0.000000E+00
   215     55     68 1.141735E+00 8.884465E-01 9.999403E-01 6.139000E+00 0.000000E+00
   216     15     23 3.266058E+00 1.504752E+00 2.349802E+00 1.584200E+01 0.000000E+00
   217     11     13 1.766211E+00 1.008589E+00 1.366693E+00 2.274100E+01 0.000000E+00
   218     16     72 2.150992E+00 7.072515E-01 1.407792E+00 4.810000E+00 0.000000E+00
   219      5     32 2.690987E+00 1.512891E+00 2.070567E+00 5.350000E+00 0.000000E+00
   220      5     39 2.617738E+00 2.749629E+00 2.643628E+00 3.857000E+00 0.000000E+00
   221      3     50 3.337136E+00 2.435614E+00 2.843295E+00 1.365000E+00 0.000000E+00
   222     13     50 3.379741E+00 2.120287E+00 2.708969E+00 3.593000E+00 0.000000E+00
   223     73     84 1.226827E+00 5.889856E-01 8.943555E-01 1.578000E+00 0.000000E+00
   224      8     95 3.840208E+00 9.024147E-01 2.335919E+00 2.492000E+00 0.000000E+00
   225     50     79 1.944312E+00 9.394282E-01 1.420349E+00 2.000000E+00 0.000000E+00
   226     25     27 1.790072E+00 2.541846E+00 2.133631E+00 2.200000E+00 0.000000E+00
   227     37     61 1.922177E+00 1.639852E+00 1.754432E+00 4.838000E+00 0.000000E+00
   228     50     66 2.400982E+00 1.133846E+00 1.741035E+00 2.162000E+00 0.000000E+00
   229     51     71 1.813256E+00 1.148079E+00 1.458568E+00 1.340000E+00 0.000000E+00
   230      2      5 3.535719E+00 2.841416E+00 3.140977E+00 1.122500E+01 0.000000E+00
   231     51     61 2.044849E+00 2.165937E+00 2.073970E+00 1.724000E+00 0.000000E+00
   232     51     53 1.222764E+00 7.544300E-01 9.738419E-01 8.721000E+00 0.000000E+00
   233     12     14 4.008393E+00 1.776747E+00 2.849397E+00 1.859900E+01 0.000000E+00
   234     25     67 2.821154E+00 8.931335E-01 1.829425E+00 3.322000E+00 0.000000E+00
   235     32     73 1.400884E+00 6.881170E-01 1.028911E+00 5.202000E+00 0.000000E+00
   236     15     68 2.024370E+00 8.220608E-01 1.401974E+00 3.763000E+00 0.000000E+00
   237     15     25 3.858549E+00 2.613965E+00 3.187955E+00 6.199000E+00 0.000000E+00
   238     24     67 2.737463E+00 9.121634E-01 1.797577E+00 7.286000E+00 0.000000E+00
   239     42     83 2.275514E+00 1.553296E+00 1.885832E+00 1.534000E+00 0.000000E+00
   240     21     72 2.917553E+00 2.461412E+00 2.649341E+00 2.830000E-01 0.000000E+00
   241     46     89 1.459792E+00 1.025610E+00 1.224153E+00 1.659000E+00 0.000000E+00
   242     32     38 1.129762E+00 1.069142E+00 1.083042E+00 1.019800E+01 0.000000E+00
   243     21     84 3.700400E+00 1.582318E+00 2.601936E+00 1.972000E+00 0.000000E+00
   244     18     31 1.168051E+00 7.593911E-01 9.493373E-01 4.049000E+00 0.000000E+00
   245      2     68 2.348589E+00 1.152095E+00 1.724217E+00 3.048000E+00 0.000000E+00
   246     15     26 3.432337E+00 4.427070E+00 3.871051E+00 2.548000E+00 0.000000E+00
   247     15     44 3.579819E+00 2.330035E+00 2.910824E+00 3.455000E+00 0.000000E+00
   248     27     48 1.880285E+00 1.240146E+00 1.536928E+00 8.770000E+00 0.000000E+00
   249     24     48 2.662917E+00 1.094480E+00 1.850659E+00 6.910000E+00 0.000000E+00
   250     22     24 2.756936E+00 3.678922E+00 3.169900E+00 1.920000E-01 0.000000E+00
   251      1     72 3.997707E+00 1.125793E+00 2.523515E+00 1.355000E+00 0.000000E+00
   252     65     77 1.172805E+00 7.757023E-01 9.597125E-01 1.961000E+00 0.000000E+00
   253     11     18 1.246167E+00 1.140681E+00 1.175612E+00 4.038000E+00 0.000000E+00
   254     68     81 9.972335E-01 7.731299E-01 8.719700E-01 1.760000E+00 0.000000E+00
   255     78     79 1.505370E+00 1.125397E+00 1.295751E+00 1.200000E-01 0.000000E+00
   256     18     22 2.935258E+00 2.183589E+00 2.521223E+00 2.138000E+00 0.000000E+00
   257      8     70 2.170909E+00 1.102538E+00 1.612295E+00 2.324000E+00 0.000000E+00
   258     71     78 7.127341E-01 7.907041E-01 7.404994E-01 1.907000E+00 0.000000E+00
   259     22     94 2.738372E+00 9.817369E-01 1.832293E+00 1.771000E+00 0.000000E+00
   260     76     85 1.085399E+00 9.280591E-01 9.917034E-01 6.760000E-01 0.000000E+00
   261      5     38 3.716740E+00 1.663846E+00 2.650139E+00 9.638000E+00 0.000000E+00
   262     39     98 3.398771E+00 9.711448E-01 2.152347E+00 3.690000E-01 0.000000E+00
   263     29     81 2.572268E+00 1.007600E+00 1.763218E+00 2.524000E+00 0.000000E+00
   264     64     97 1.555350E+00 8.559168E-01 1.187639E+00 3.010000E-01 0.000000E+00
   265     50     78 1.607801E+00 9.169218E-01 1.243520E+00 8.310000E-01 0.000000E+00
   266     44     88 2.555966E+00 9.488116E-01 1.726234E+00 1.009000E+00 0.000000E+00
   267     48     67 1.304700E+00 6.472930E-01 9.614294E-01 2.686000E+00 0.000000E+00
   268      2     73 4.450903E+00 9.776041E-01 2.673742E+00 1.210000E+00 0.000000E+00
   269     15     67 4.861278E+00 1.637088E+00 3.200687E+00 1.095000E+00 0.000000E+00
   270     66    101 1.724759E+00 7.678778E-01 1.227717E+00 1.300000E-02 0.000000E+00
   271     12     89 3.126207E+00 9.704403E-01 2.017752E+00 2.281000E+00 0.000000E+00
   272     12     88 3.456680E+00 1.361821E+00 2.373292E+00 2.347000E+00 0.000000E+00
   273     95    100 1.223913E+00 6.088351E-01 9.026967E-01 1.580000E-01 0.000000E+00
   274     70     72 1.465101E+00 9.394051E-01 1.184309E+00 1.009000E+00 0.000000E+00
   275     71     77 1.360189E+00 1.318144E+00 1.319179E+00 7.600000E-02 0.000000E+00
   276     31     77 1.623893E+00 9.173788E-01 1.251671E+00 6.100000E-01 0.000000E+00
   277      1      2 2.355026E+00 1.747689E+00 2.020740E+00 4.448000E+00 0.000000E+00
   278     27     89 2.845987E+00 7.734223E-01 1.782694E+00 1.366000E+00 0.000000E+00
   279      2     53 3.114844E+00 2.118684E+00 2.577708E+00 1.291000E+00 0.000000E+00
   280     77     78 1.099751E+00 1.370497E+00 1.216690E+00 1.470000E-01 0.000000E+00
   281      1     70 3.086117E+00 1.194322E+00 2.108276E+00 7.390000E-01 0.000000E+00
   282      2     81 2.120251E+00 1.304152E+00 1.686646E+00 1.379000E+00 0.000000E+00
   283     27     88 2.815102E+00 1.113633E+00 1.935048E+00 6.550000E-01 0.000000E+00
   284     12     83 4.876812E+00 1.281546E+00 3.033221E+00 7.560000E-01 0.000000E+00
   285     50     85 2.283052E+00 9.560371E-01 1.595372E+00 3.800000E-01 0.000000E+00
   286      5     98 2.972928E+00 6.047139E-01 1.762122E+00 1.480000E-01 0.000000E+00
   287      0     38 1.000000E-01 0.000000E+00 2.010000E-01 7.463000E+00 0.000000E+00
   288      0     32 1.000000E-01 1.435524E+00 6.570491E-01 2.517000E+00 0.000000E+00
   289      0     21 1.000000E-01 4.083924E+00 1.961485E+00 9.600000E-02 0.000000E+00
   290      0      1 1.000000E-01 0.000000E+00 2.010000E-01 2.192400E+01 0.000000E+00
   291      0     72 1.000000E-01 1.080470E+00 4.821716E-01 3.930000E-01 0.000000E+00
   292      0    100 1.000000E-01 0.000000E+00 2.010000E-01 9.600000E-02 0.000000E+00
   293      0     73 1.000000E-01 7.753737E-01 3.319005E-01 1.581000E+00 0.000000E+00
   294      0      8 1.000000E-01 3.137396E+00 1.495285E+00 8.634000E+00 0.000000E+00
   295      0     70 1.000000E-01 0.000000E+00 2.010000E-01 2.164000E+00 0.000000E+00
   296      0      5 1.000000E-01 4.372885E-01 1.653809E-01 3.337600E+01 0.000000E+00
   297      0      2 1.000000E-01 0.000000E+00 2.010000E-01 3.233200E+01 0.000000E+00
